generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
22,6,0.23443137301120498,0.145033111135723,1.1798286698882376,1.6163989807253216,1.1136715860308357,4.999958158883392,0.9999985572028756,0.0016350080245732812,0.9870051080857104,0.5260789777490666,0.9999991382230948,0.0
22,7,0.23139520003081945,0.14285870419654587,1.1851554055710902,1.619748697373487,1.1124356271945597,4.9999326619289715,0.9999976779975507,0.0017147086235920206,0.9863759894847494,0.5206700351747579,0.9999986664608828,0.0
22,8,0.23255677892443885,0.143552496063224,1.1766974085189355,1.6200120882747673,1.1113639570321912,4.999879882462919,0.9999958580159627,0.0019780995248723787,0.9842997580078986,0.5207004644639439,0.9999977167950922,0.0
22,9,0.23152802012141732,0.14275785049424375,1.1815319591448432,1.6218233835816471,1.104060288468601,4.9999458901414915,0.99999813414281,0.003789394831752224,0.9701397374300351,0.5206771910244108,0.9999989781565591,0.0
22,10,0.23227752191983841,0.14362094805138076,1.1777459217095496,1.6172955621817824,1.102543990533732,4.865478395675927,0.995361323988825,0.0007384265681125157,0.9941100019082602,0.5206301137816318,0.9942685347553757,0.0
22,11,0.22896943555681962,0.14176064072000985,1.1794912149105194,1.6151834133499372,1.093557836862889,4.865279082300109,0.9953544511137968,0.0028505753999577,0.9774534563928089,0.5184229289930273,0.9942029930762912,0.0
22,12,0.23171065298384644,0.14236073638819605,1.1797941502447473,1.6276303344765426,1.053602924249788,4.731095619446682,0.9907274351533338,0.009596345726647693,0.9261021235430039,0.5207450034208352,0.9902410488634831,0.0
22,13,0.23108642660720508,0.1421607500238238,1.1830962042313855,1.6255290336360688,1.046892733827461,4.596161251275127,0.9860745259060388,0.007495044886173918,0.9418018667278939,0.5154710087159211,0.9843880106850104,0.0
22,14,0.23320995373476677,0.14420933720847923,1.180197077349774,1.6171626487515296,1.0255497223559615,4.127858138742116,0.9699261427152454,0.0008713399983653058,0.9930535191275841,0.5186853962377491,0.9941542293538774,0.0
22,15,0.23255155291568727,0.1433358424727452,1.1854047714841631,1.622424293211282,1.004426645070607,4.05973428908696,0.9675770444512745,0.004390304461387107,0.965487198928258,0.5194682844634022,0.9850275878105244,0.0
